Timestamp	Total RAM	Free RAM	Swap Available	Memory Available	Memory Available at Start	Memory Available at Block Start	Memory Used Since Start	Memory Used Since Block Start	Memory Resident Size	Memory Virtual Size	Message
02/02/2016 14:24:11	257854	136450	262039	205032	205032	205032	0	0	3	24	ProbesetSummarizeEngine: Initial Option 'cels' = '../Raw/All_CEL/GSM1196933_BESC-1.CEL', '../Raw/All_CEL/GSM1196934_BESC-2.CEL', '../Raw/All_CEL/GSM1196935_BESC-3.CEL', '../Raw/All_CEL/GSM1196936_BESC-4.CEL', '../Raw/All_CEL/GSM1196937_BESC-5.CEL', '../Raw/All_CEL/GSM1196938_BESC-6.CEL', '../Raw/All_CEL/GSM1196939_EsoSC-1.CEL', '../Raw/All_CEL/GSM1196940_EsoSC-2.CEL', '../Raw/All_CEL/GSM1196941_EsoSC-3.CEL', '../Raw/All_CEL/GSM1385148_Duodenum-1.CEL', '../Raw/All_CEL/GSM1385149_Duodenum-2.CEL', '../Raw/All_CEL/GSM1385150_Jejunum-1.CEL', '../Raw/All_CEL/GSM1385151_Jejunum-2.CEL', '../Raw/All_CEL/GSM1385152_Ileum-1.CEL', '../Raw/All_CEL/GSM1385153_Ileum-2.CEL', '../Raw/All_CEL/GSM1385154_AC-1.CEL', '../Raw/All_CEL/GSM1385155_AC-2.CEL', '../Raw/All_CEL/GSM1385156_TC-1.CEL', '../Raw/All_CEL/GSM1385157_TC-2.CEL', '../Raw/All_CEL/GSM1385158_DC-1.CEL', '../Raw/All_CEL/GSM1385159_DC-2.CEL', '../Raw/All_CEL/GSM1385160_Duodenum-ALI-1.CEL', '../Raw/All_CEL/GSM1385161_Duodenum-ALI-2.CEL', '../Raw/All_CEL/GSM1385162_Jejunum-ALI-1.CEL', '../Raw/All_CEL/GSM1385163_Jejunum-ALI-2.CEL', '../Raw/All_CEL/GSM1385164_Ileum-ALI-1.CEL', '../Raw/All_CEL/GSM1385165_Ileum-ALI-2.CEL', '../Raw/All_CEL/GSM1385166_AC-ALI-1.CEL', '../Raw/All_CEL/GSM1385167_AC-ALI-2.CEL', '../Raw/All_CEL/GSM1385168_TC-ALI-1.CEL', '../Raw/All_CEL/GSM1385169_TC-ALI-2.CEL', '../Raw/All_CEL/GSM1385170_DC-ALI-1.CEL', '../Raw/All_CEL/GSM1385171_DC-ALI-2.CEL', '../Raw/All_CEL/GSM1420654_Normal_epithelium1.CEL', '../Raw/All_CEL/GSM1420655_Normal_epithelium2.CEL', '../Raw/All_CEL/GSM1420656_Normal_epithelium3.CEL', '../Raw/All_CEL/GSM1420657_Normal_epithelium4.CEL', '../Raw/All_CEL/GSM1420658_Normal_epithelium5.CEL', '../Raw/All_CEL/GSM1420659_Normal_epithelium6.CEL', '../Raw/All_CEL/GSM1420660_Normal_epithelium7.CEL', '../Raw/All_CEL/GSM1420661_Tumor1.CEL', '../Raw/All_CEL/GSM1420662_Tumor2.CEL', '../Raw/All_CEL/GSM1420663_Tumor3.CEL', '../Raw/All_CEL/GSM1420664_TYPE_1_SCOUTs4.CEL', '../Raw/All_CEL/GSM1420665_TYPE_1_SCOUTs5.CEL', '../Raw/All_CEL/GSM1420666_TYPE_1_SCOUTs6.CEL', '../Raw/All_CEL/GSM1420667_TYPE_1_SCOUTs7.CEL', '../Raw/All_CEL/GSM1420668_TYPE_2_SCOUTs1.CEL', '../Raw/All_CEL/GSM1420669_TYPE_2_SCOUTs2.CEL', '../Raw/All_CEL/GSM1420670_TYPE_2_SCOUTs3.CEL', '../Raw/All_CEL/GSM1585809_BE1-1.CEL', '../Raw/All_CEL/GSM1585810_BE1-2.CEL', '../Raw/All_CEL/GSM1585811_BE2-1.CEL', '../Raw/All_CEL/GSM1585812_BE2-2.CEL', '../Raw/All_CEL/GSM1585813_BE3-1.CEL', '../Raw/All_CEL/GSM1585814_BE3-2.CEL', '../Raw/All_CEL/GSM1585815_BE4-1.CEL', '../Raw/All_CEL/GSM1585816_BE4-2.CEL', '../Raw/All_CEL/GSM1585817_BE5-1.CEL', '../Raw/All_CEL/GSM1585818_BE5-2.CEL', '../Raw/All_CEL/GSM1585819_BE6-1.CEL', '../Raw/All_CEL/GSM1585820_BE6-2.CEL', '../Raw/All_CEL/GSM1585821_BE7-1.CEL', '../Raw/All_CEL/GSM1585822_BE7-2.CEL', '../Raw/All_CEL/GSM1585823_BE8-1.CEL', '../Raw/All_CEL/GSM1585824_BE8-2.CEL', '../Raw/All_CEL/GSM1585825_BE9-1.CEL', '../Raw/All_CEL/GSM1585826_BE9-2.CEL', '../Raw/All_CEL/GSM1585827_BE10-1.CEL', '../Raw/All_CEL/GSM1585828_BE10-2.CEL', '../Raw/All_CEL/GSM1585829_BE11-1.CEL', '../Raw/All_CEL/GSM1585830_BE11-2.CEL', '../Raw/All_CEL/GSM1585831_BE12-1.CEL', '../Raw/All_CEL/GSM1585832_BE12-2.CEL', '../Raw/All_CEL/GSM1585833_BE_ALI_BE7_-1.CEL', '../Raw/All_CEL/GSM1585834_BE_ALI_BE7_-2.CEL', '../Raw/All_CEL/GSM1585835_Eso_ALI_Eso9_-1.CEL', '../Raw/All_CEL/GSM1585836_Eso_ALI_Eso9_-2.CEL', '../Raw/All_CEL/GSM1585837_Eso8-1.CEL', '../Raw/All_CEL/GSM1585838_Eso8-2.CEL', '../Raw/All_CEL/GSM1585839_Eso9-1.CEL', '../Raw/All_CEL/GSM1585840_Eso9-2.CEL', '../Raw/All_CEL/GSM1585841_GC1-1.CEL', '../Raw/All_CEL/GSM1585842_GC1-2.CEL', '../Raw/All_CEL/GSM1585843_GC2-1.CEL', '../Raw/All_CEL/GSM1585844_GC2-2.CEL', '../Raw/All_CEL/GSM1585845_GC3-1.CEL', '../Raw/All_CEL/GSM1585846_GC3-2.CEL', '../Raw/All_CEL/GSM1585847_GC4-1.CEL', '../Raw/All_CEL/GSM1585848_GC4-2.CEL', '../Raw/All_CEL/GSM1585849_GC5-1.CEL', '../Raw/All_CEL/GSM1585850_GC5-2.CEL', '../Raw/All_CEL/GSM1585851_GC6-1.CEL', '../Raw/All_CEL/GSM1585852_GC6-2.CEL', '../Raw/All_CEL/GSM1585853_GC7-1.CEL', '../Raw/All_CEL/GSM1585854_GC7-2.CEL', '../Raw/All_CEL/GSM1585855_GC8-1.CEL', '../Raw/All_CEL/GSM1585856_GC8-2.CEL', '../Raw/All_CEL/GSM1585857_GC9-1.CEL', '../Raw/All_CEL/GSM1585858_GC9-2.CEL', '../Raw/All_CEL/GSM1585859_GC10-1.CEL', '../Raw/All_CEL/GSM1585860_GC10-2.CEL', '../Raw/All_CEL/GSM1585861_GC11-1.CEL', '../Raw/All_CEL/GSM1585862_GC11-2.CEL', '../Raw/All_CEL/GSM1585863_GC12-1.CEL', '../Raw/All_CEL/GSM1585864_GC12-2.CEL', '../Raw/All_CEL/GSM1585865_GC_ALI_GC7_-1.CEL', '../Raw/All_CEL/GSM1585866_GC_ALI_GC7_-2.CEL', '../Raw/All_CEL/GSM1585867_KRT5_ALI-1.CEL', '../Raw/All_CEL/GSM1585868_KRT5_ALI-2.CEL', '../Raw/All_CEL/GSM1585869_Krt5_Eso-1.CEL', '../Raw/All_CEL/GSM1585870_Krt5_Eso-2.CEL', '../Raw/All_CEL/GSM1585871_KRT7_ALI-1.CEL', '../Raw/All_CEL/GSM1585872_KRT7_ALI-2.CEL', '../Raw/All_CEL/GSM1585873_Krt7_Eso-1.CEL', '../Raw/All_CEL/GSM1585874_Krt7_Eso-2.CEL', '../Raw/All_CEL/GSM1614646_Ileum-ALI-3.CEL', '../Raw/All_CEL/GSM1614647_Ileum-ALI-4.CEL', '../Raw/All_CEL/GSM1701054_patient1_invasive_SC.CEL', '../Raw/All_CEL/GSM1701055_patient1_normal.CEL', '../Raw/All_CEL/GSM1701056_patient1_STIC.CEL', '../Raw/All_CEL/GSM1701057_patient2_invasive_SC.CEL', '../Raw/All_CEL/GSM1701058_patient2_normal.CEL', '../Raw/All_CEL/GSM1701059_patient2_STIC.CEL', '../Raw/All_CEL/GSM1701060_patient3_invasive_SC.CEL', '../Raw/All_CEL/GSM1701061_patient3_normal.CEL', '../Raw/All_CEL/GSM1701062_patient3_STIC.CEL', '../Raw/All_CEL/GSM1701063_patient4_invasive_SC.CEL', '../Raw/All_CEL/GSM1701064_patient4_normal.CEL', '../Raw/All_CEL/GSM1701065_patient4_STIC.CEL', '../Raw/All_CEL/GSM1701066_patient5_invasive_SC.CEL', '../Raw/All_CEL/GSM1701067_patient5_normal.CEL', '../Raw/All_CEL/GSM1701068_patient5_STIC.CEL', '../Raw/All_CEL/GSM1701069_patient6_invasive_SC.CEL', '../Raw/All_CEL/GSM1701070_patient6_normal.CEL', '../Raw/All_CEL/GSM1701071_patient6_STIC.CEL', '../Raw/All_CEL/GSM1701439_FTSC_1.CEL', '../Raw/All_CEL/GSM1701440_FTSC_2.CEL', '../Raw/All_CEL/GSM1701441_FTSC_ALI_1.CEL', '../Raw/All_CEL/GSM1701442_FTSC_ALI_2.CEL', '../Raw/All_CEL/GSM808352.CEL', '../Raw/All_CEL/GSM808353.CEL', '../Raw/All_CEL/GSM808354.CEL', '../Raw/All_CEL/GSM808355.CEL', '../Raw/All_CEL/GSM808356.CEL', '../Raw/All_CEL/GSM808357.CEL', '../Raw/All_CEL/GSM808358.CEL', '../Raw/All_CEL/GSM808359.CEL', '../Raw/All_CEL/GSM808360.CEL', '../Raw/All_CEL/GSM808361.CEL', '../Raw/All_CEL/GSM808362.CEL', '../Raw/All_CEL/GSM808363.CEL', '../Raw/All_CEL/GSM808364.CEL', '../Raw/All_CEL/GSM808365.CEL', '../Raw/All_CEL/GSM808366.CEL', '../Raw/All_CEL/GSM808367.CEL', '../Raw/All_CEL/GSM808368.CEL', '../Raw/All_CEL/GSM808369.CEL', '../Raw/All_CEL/GSM808370.CEL', '../Raw/All_CEL/GSM808371.CEL', '../Raw/All_CEL/GSM808372.CEL', '../Raw/All_CEL/GSM808373.CEL', '../Raw/All_CEL/GSM808374.CEL', '../Raw/All_CEL/GSM808375.CEL', '../Raw/All_CEL/GSM808376.CEL', '../Raw/All_CEL/GSM808377.CEL', '../Raw/All_CEL/GSM808378.CEL', '../Raw/All_CEL/GSM808379.CEL'
02/02/2016 14:24:11	257854	136450	262039	205032	205032	205032	0	0	3	24	ProbesetSummarizeEngine: Initial Option 'result-files' = ''
02/02/2016 14:24:11	257854	136450	262039	205032	205032	205032	0	0	3	24	ProbesetSummarizeEngine: Initial Option 'annotation-file' = ''
02/02/2016 14:24:11	257854	136450	262039	205032	205032	205032	0	0	3	24	ProbesetSummarizeEngine: Initial Option 'time-start' = ''
02/02/2016 14:24:11	257854	136450	262039	205032	205032	205032	0	0	3	24	ProbesetSummarizeEngine: Initial Option 'time-end' = ''
02/02/2016 14:24:11	257854	136450	262039	205032	205032	205032	0	0	3	24	ProbesetSummarizeEngine: Initial Option 'time-run-minutes' = ''
02/02/2016 14:24:11	257854	136450	262039	205032	205032	205032	0	0	3	24	ProbesetSummarizeEngine: Initial Option 'analysis-guid' = ''
02/02/2016 14:24:11	257854	136450	262039	205032	205032	205032	0	0	3	24	ProbesetSummarizeEngine: Initial Option 'num-rows' = '2560'
02/02/2016 14:24:11	257854	136450	262039	205032	205032	205032	0	0	3	24	ProbesetSummarizeEngine: Initial Option 'num-cols' = '2560'
02/02/2016 14:24:11	257854	136450	262039	205032	205032	205032	0	0	3	24	ProbesetSummarizeEngine: Initial Option 'probe-count' = '6553600'
02/02/2016 14:24:11	257854	136450	262039	205032	205032	205032	0	0	3	24	ProbesetSummarizeEngine: Initial Option 'probeset-count' = '0'
02/02/2016 14:24:11	257854	136450	262039	205032	205032	205032	0	0	3	24	ProbesetSummarizeEngine: Initial Option 'channel-count' = '1'
02/02/2016 14:24:11	257854	136450	262039	205032	205032	205032	0	0	3	24	Base Engine Before runImp()
02/02/2016 14:24:11	257854	136450	262039	205032	205032	205032	0	0	3	24	Opening file: /data_genome1/SharedSoftware/AffymetrixPowerTools/Library/HuEx-1_0-st-v2.r2.dt1.hg18.core.mps to read.
02/02/2016 14:24:11	257854	136435	262039	205019	205032	205032	12	12	16	37	Read 22011 probesets.
02/02/2016 14:24:11	257854	136435	262039	205019	205032	205032	12	12	16	37	Opening clf file: HuEx-1_0-st-v2.r2.clf
02/02/2016 14:24:11	257854	136426	262039	205010	205032	205032	21	21	25	47	Opening pgf file: HuEx-1_0-st-v2.r2.pgf
02/02/2016 14:24:26	257854	135943	262039	204865	205032	205032	167	167	167	195	Loaded 232479 probe sets.
02/02/2016 14:24:26	257854	135943	262039	204865	205032	205032	167	167	167	195	Pgf load took approximately: 15 seconds.
02/02/2016 14:24:26	257854	135941	262039	204865	205032	205032	167	167	167	195	Building and sorting probeset index.
02/02/2016 14:24:26	257854	135935	262039	204859	205032	205032	173	173	172	201	Loading: 6553600 probes
02/02/2016 14:24:26	257854	135935	262039	204859	205032	205032	173	173	172	201	Number of bgrd probes is: 16943
02/02/2016 14:24:26	257854	135935	262039	204859	205032	205032	173	173	172	201	Number of mm probes is: 21249
02/02/2016 14:24:26	257854	135935	262039	204859	205032	205032	173	173	172	201	Number of pm probes is: 5411273
02/02/2016 14:24:26	257854	135932	262039	204856	205032	205032	176	176	176	204	Made ChipStream of type: rma-bg
02/02/2016 14:24:26	257854	135932	262039	204856	205032	205032	176	176	176	204	Using: 5411273 PM probes for analysis.
02/02/2016 14:24:26	257854	135932	262039	204856	205032	205032	176	176	176	204	Made ChipStream of type: quant-norm
02/02/2016 14:24:26	257854	135932	262039	204856	205032	205032	176	176	176	204	Setting sketch size to: 50000
02/02/2016 14:24:26	257854	135931	262039	204855	205032	205032	176	176	176	205	Setting analysis info.
02/02/2016 14:24:26	257854	135925	262039	204849	205032	205032	182	182	183	211	Setting analysis info.
02/02/2016 14:24:26	257854	135925	262039	204849	205032	205032	183	183	184	212	Reading and pre-processing 168 cel files
02/02/2016 14:24:26	257854	135921	262039	204845	205032	205032	187	187	187	215	Progress Step
02/02/2016 14:24:27	257854	135710	262039	204684	205032	205032	348	348	347	374	Progress Step
02/02/2016 14:24:28	257854	135655	262039	204679	205032	205032	352	352	350	378	Progress Step
02/02/2016 14:24:29	257854	135603	262039	204677	205032	205032	354	354	351	379	Progress Step
02/02/2016 14:24:30	257854	135546	262039	204670	205032	205032	362	362	357	385	Progress Step
02/02/2016 14:24:31	257854	135492	262039	204666	205032	205032	366	366	360	387	Progress Step
02/02/2016 14:24:31	257854	135439	262039	204663	205032	205032	369	369	361	389	Progress Step
02/02/2016 14:24:32	257854	135385	262039	204660	205032	205032	372	372	362	390	Progress Step
02/02/2016 14:24:33	257854	135332	262039	204656	205032	205032	375	375	365	392	Progress Step
02/02/2016 14:24:33	257854	135280	262039	204654	205032	205032	378	378	366	393	Progress Step
02/02/2016 14:24:34	257854	135228	262039	204653	205032	205032	379	379	367	394	Progress Step
02/02/2016 14:24:35	257854	135176	262039	204651	205032	205032	381	381	367	394	Progress Step
02/02/2016 14:24:36	257854	135125	262039	204649	205032	205032	382	382	367	394	Progress Step
02/02/2016 14:24:37	257854	135074	262039	204649	205032	205032	383	383	367	394	Progress Step
02/02/2016 14:24:38	257854	135022	262039	204647	205032	205032	384	384	367	394	Progress Step
02/02/2016 14:24:39	257854	134970	262039	204645	205032	205032	386	386	367	394	Progress Step
02/02/2016 14:24:40	257854	134918	262039	204643	205032	205032	389	389	368	395	Progress Step
02/02/2016 14:24:41	257854	134866	262039	204641	205032	205032	391	391	369	396	Progress Step
02/02/2016 14:24:42	257854	134813	262039	204639	205032	205032	393	393	370	398	Progress Step
02/02/2016 14:24:43	257854	134762	262039	204637	205032	205032	395	395	371	399	Progress Step
02/02/2016 14:24:44	257854	134709	262039	204634	205032	205032	397	397	372	400	Progress Step
02/02/2016 14:24:45	257854	134656	262039	204632	205032	205032	399	399	373	401	Progress Step
02/02/2016 14:24:46	257854	134604	262039	204630	205032	205032	402	402	375	402	Progress Step
02/02/2016 14:24:47	257854	134551	262039	204627	205032	205032	405	405	376	403	Progress Step
02/02/2016 14:24:48	257854	134498	262039	204624	205032	205032	407	407	377	404	Progress Step
02/02/2016 14:24:49	257854	134446	262039	204622	205032	205032	410	410	378	406	Progress Step
02/02/2016 14:24:50	257854	134393	262039	204619	205032	205032	412	412	379	407	Progress Step
02/02/2016 14:24:51	257854	134341	262039	204617	205032	205032	415	415	380	408	Progress Step
02/02/2016 14:24:52	257854	134287	262039	204614	205032	205032	418	418	382	409	Progress Step
02/02/2016 14:24:53	257854	134235	262039	204612	205032	205032	420	420	383	410	Progress Step
02/02/2016 14:24:54	257854	134183	262039	204609	205032	205032	422	422	384	411	Progress Step
02/02/2016 14:24:55	257854	134130	262039	204607	205032	205032	425	425	385	413	Progress Step
02/02/2016 14:24:57	257854	134069	262039	204596	205032	205032	436	436	386	414	Progress Step
02/02/2016 14:24:58	257854	134016	262039	204594	205032	205032	438	438	388	415	Progress Step
02/02/2016 14:24:58	257854	133953	262039	204581	205032	205032	451	451	400	427	Progress Step
02/02/2016 14:24:59	257854	133900	262039	204578	205032	205032	454	454	400	428	Progress Step
02/02/2016 14:25:00	257854	133846	262039	204574	205032	205032	458	458	403	430	Progress Step
02/02/2016 14:25:00	257854	133794	262039	204572	205032	205032	459	459	404	431	Progress Step
02/02/2016 14:25:02	257854	133750	262039	204578	205032	205032	454	454	404	431	Progress Step
02/02/2016 14:25:05	257854	133692	262039	204575	205032	205032	456	456	407	435	Progress Step
02/02/2016 14:25:06	257854	133639	262039	204572	205032	205032	459	459	408	436	Progress Step
02/02/2016 14:25:06	257854	133588	262039	204571	205032	205032	461	461	409	436	Progress Step
02/02/2016 14:25:07	257854	133537	262039	204570	205032	205032	462	462	409	436	Progress Step
02/02/2016 14:25:07	257854	133516	262039	204599	205032	205032	432	432	378	405	Progress Step
02/02/2016 14:25:08	257854	133429	262039	204562	205032	205032	469	469	412	439	Progress Step
02/02/2016 14:25:09	257854	133376	262039	204559	205032	205032	473	473	412	440	Progress Step
02/02/2016 14:25:10	257854	133323	262039	204556	205032	205032	476	476	415	442	Progress Step
02/02/2016 14:25:10	257854	133300	262039	204584	205032	205032	448	448	386	413	Progress Step
02/02/2016 14:25:11	257854	133217	262039	204551	205032	205032	481	481	417	445	Progress Step
02/02/2016 14:25:11	257854	133163	262039	204547	205032	205032	485	485	420	447	Progress Step
02/02/2016 14:25:12	257854	133110	262039	204544	205032	205032	488	488	421	449	Progress Step
02/02/2016 14:25:13	257854	133059	262039	204542	205032	205032	489	489	421	449	Progress Step
02/02/2016 14:25:13	257854	133039	262039	204572	205032	205032	459	459	391	418	Progress Step
02/02/2016 14:25:14	257854	132987	262039	204571	205032	205032	461	461	392	419	Progress Step
02/02/2016 14:25:15	257854	132934	262039	204568	205032	205032	463	463	392	420	Progress Step
02/02/2016 14:25:16	257854	132882	262039	204566	205032	205032	466	466	393	421	Progress Step
02/02/2016 14:25:17	257854	132830	262039	204564	205032	205032	468	468	394	422	Progress Step
02/02/2016 14:25:18	257854	132777	262039	204561	205032	205032	470	470	395	423	Progress Step
02/02/2016 14:25:19	257854	132725	262039	204559	205032	205032	473	473	396	424	Progress Step
02/02/2016 14:25:20	257854	132672	262039	204557	205032	205032	475	475	397	425	Progress Step
02/02/2016 14:25:21	257854	132619	262039	204554	205032	205032	477	477	398	425	Progress Step
02/02/2016 14:25:22	257854	132567	262039	204552	205032	205032	480	480	399	426	Progress Step
02/02/2016 14:25:23	257854	132515	262039	204550	205032	205032	482	482	400	427	Progress Step
02/02/2016 14:25:24	257854	132462	262039	204547	205032	205032	484	484	401	428	Progress Step
02/02/2016 14:25:25	257854	132410	262039	204545	205032	205032	487	487	402	429	Progress Step
02/02/2016 14:25:26	257854	132326	262039	204511	205032	205032	521	521	434	461	Progress Step
02/02/2016 14:25:27	257854	132306	262039	204541	205032	205032	491	491	403	430	Progress Step
02/02/2016 14:25:28	257854	132253	262039	204539	205032	205032	493	493	404	431	Progress Step
02/02/2016 14:25:29	257854	132201	262039	204536	205032	205032	495	495	405	432	Progress Step
02/02/2016 14:25:30	257854	132149	262039	204534	205032	205032	497	497	406	433	Progress Step
02/02/2016 14:25:31	257854	132096	262039	204532	205032	205032	500	500	407	434	Progress Step
02/02/2016 14:25:32	257854	132043	262039	204529	205032	205032	503	503	408	435	Progress Step
02/02/2016 14:25:33	257854	131991	262039	204526	205032	205032	505	505	409	436	Progress Step
02/02/2016 14:25:34	257854	131939	262039	204525	205032	205032	507	507	409	437	Progress Step
02/02/2016 14:25:35	257854	131886	262039	204522	205032	205032	509	509	410	438	Progress Step
02/02/2016 14:25:36	257854	131833	262039	204519	205032	205032	512	512	411	439	Progress Step
02/02/2016 14:25:38	257854	131771	262039	204509	205032	205032	523	523	412	440	Progress Step
02/02/2016 14:25:39	257854	131719	262039	204507	205032	205032	525	525	413	441	Progress Step
02/02/2016 14:25:40	257854	131666	262039	204504	205032	205032	527	527	414	441	Progress Step
02/02/2016 14:25:41	257854	131614	262039	204502	205032	205032	530	530	415	442	Progress Step
02/02/2016 14:25:42	257854	131569	262039	204508	205032	205032	524	524	416	443	Progress Step
02/02/2016 14:25:43	257854	131516	262039	204505	205032	205032	527	527	417	444	Progress Step
02/02/2016 14:25:44	257854	131464	262039	204503	205032	205032	529	529	418	445	Progress Step
02/02/2016 14:25:45	257854	131411	262039	204499	205032	205032	532	532	420	447	Progress Step
02/02/2016 14:25:45	257854	131357	262039	204496	205032	205032	536	536	421	448	Progress Step
02/02/2016 14:25:46	257854	131274	262039	204463	205032	205032	568	568	453	480	Progress Step
02/02/2016 14:25:47	257854	131254	262039	204493	205032	205032	539	539	422	450	Progress Step
02/02/2016 14:25:48	257854	131202	262039	204491	205032	205032	541	541	423	450	Progress Step
02/02/2016 14:25:49	257854	131149	262039	204489	205032	205032	543	543	424	451	Progress Step
02/02/2016 14:25:50	257854	131097	262039	204486	205032	205032	545	545	425	452	Progress Step
02/02/2016 14:25:51	257854	131045	262039	204484	205032	205032	548	548	426	453	Progress Step
02/02/2016 14:25:52	257854	130992	262039	204481	205032	205032	551	551	427	454	Progress Step
02/02/2016 14:25:53	257854	130940	262039	204479	205032	205032	553	553	428	455	Progress Step
02/02/2016 14:25:54	257854	130887	262039	204477	205032	205032	555	555	429	456	Progress Step
02/02/2016 14:25:55	257854	130835	262039	204475	205032	205032	557	557	430	457	Progress Step
02/02/2016 14:25:56	257854	130783	262039	204473	205032	205032	559	559	431	458	Progress Step
02/02/2016 14:25:57	257854	130730	262039	204470	205032	205032	562	562	432	459	Progress Step
02/02/2016 14:25:58	257854	130678	262039	204468	205032	205032	564	564	432	460	Progress Step
02/02/2016 14:25:59	257854	130626	262039	204466	205032	205032	566	566	433	461	Progress Step
02/02/2016 14:26:00	257854	130573	262039	204463	205032	205032	568	568	434	462	Progress Step
02/02/2016 14:26:01	257854	130521	262039	204461	205032	205032	571	571	435	463	Progress Step
02/02/2016 14:26:02	257854	130468	262039	204458	205032	205032	574	574	436	464	Progress Step
02/02/2016 14:26:03	257854	130416	262039	204456	205032	205032	576	576	437	465	Progress Step
02/02/2016 14:26:04	257854	130328	262039	204418	205032	205032	613	613	473	500	Progress Step
02/02/2016 14:26:05	257854	130275	262039	204415	205032	205032	617	617	475	502	Progress Step
02/02/2016 14:26:06	257854	130224	262039	204414	205032	205032	617	617	475	502	Progress Step
02/02/2016 14:26:07	257854	130173	262039	204413	205032	205032	618	618	475	502	Progress Step
02/02/2016 14:26:08	257854	130121	262039	204411	205032	205032	620	620	475	502	Progress Step
02/02/2016 14:26:09	257854	130100	262039	204440	205032	205032	592	592	444	472	Progress Step
02/02/2016 14:26:10	257854	130048	262039	204439	205032	205032	593	593	445	473	Progress Step
02/02/2016 14:26:11	257854	129995	262039	204436	205032	205032	595	595	446	474	Progress Step
02/02/2016 14:26:12	257854	129942	262039	204434	205032	205032	598	598	447	475	Progress Step
02/02/2016 14:26:13	257854	129890	262039	204431	205032	205032	601	601	448	475	Progress Step
02/02/2016 14:26:14	257854	129837	262039	204428	205032	205032	604	604	449	477	Progress Step
02/02/2016 14:26:15	257854	129783	262039	204424	205032	205032	607	607	450	478	Progress Step
02/02/2016 14:26:16	257854	129699	262039	204391	205032	205032	641	641	483	510	Progress Step
02/02/2016 14:26:17	257854	129646	262039	204388	205032	205032	643	643	484	511	Progress Step
02/02/2016 14:26:18	257854	129593	262039	204385	205032	205032	647	647	485	512	Progress Step
02/02/2016 14:26:19	257854	129540	262039	204382	205032	205032	649	649	486	514	Progress Step
02/02/2016 14:26:20	257854	129488	262039	204380	205032	205032	652	652	487	515	Progress Step
02/02/2016 14:26:21	257854	129434	262039	204377	205032	205032	655	655	488	516	Progress Step
02/02/2016 14:26:22	257854	129381	262039	204374	205032	205032	658	658	490	517	Progress Step
02/02/2016 14:26:23	257854	129329	262039	204371	205032	205032	660	660	491	518	Progress Step
02/02/2016 14:26:24	257854	129277	262039	204370	205032	205032	662	662	492	519	Progress Step
02/02/2016 14:26:25	257854	129224	262039	204366	205032	205032	665	665	493	521	Progress Step
02/02/2016 14:26:26	257854	129172	262039	204365	205032	205032	667	667	494	522	Progress Step
02/02/2016 14:26:27	257854	129119	262039	204362	205032	205032	669	669	495	523	Progress Step
02/02/2016 14:26:28	257854	129058	262039	204352	205032	205032	680	680	497	524	Progress Step
02/02/2016 14:26:29	257854	129006	262039	204349	205032	205032	682	682	498	525	Progress Step
02/02/2016 14:26:30	257854	128948	262039	204341	205032	205032	690	690	504	532	Progress Step
02/02/2016 14:26:31	257854	128927	262039	204371	205032	205032	661	661	474	501	Progress Step
02/02/2016 14:26:32	257854	128874	262039	204368	205032	205032	664	664	475	502	Progress Step
02/02/2016 14:26:33	257854	128823	262039	204366	205032	205032	665	665	475	503	Progress Step
02/02/2016 14:26:34	257854	128770	262039	204364	205032	205032	668	668	476	504	Progress Step
02/02/2016 14:26:35	257854	128717	262039	204361	205032	205032	671	671	477	505	Progress Step
02/02/2016 14:26:36	257854	128665	262039	204358	205032	205032	673	673	478	506	Progress Step
02/02/2016 14:26:37	257854	128612	262039	204356	205032	205032	675	675	479	506	Progress Step
02/02/2016 14:26:39	257854	128560	262039	204354	205032	205032	677	677	480	507	Progress Step
02/02/2016 14:26:40	257854	128507	262039	204351	205032	205032	681	681	481	508	Progress Step
02/02/2016 14:26:41	257854	128455	262039	204349	205032	205032	683	683	482	509	Progress Step
02/02/2016 14:26:42	257854	128399	262039	204343	205032	205032	688	688	483	510	Progress Step
02/02/2016 14:26:42	257854	128311	262039	204305	205032	205032	727	727	522	549	Progress Step
02/02/2016 14:26:43	257854	128257	262039	204301	205032	205032	731	731	524	552	Progress Step
02/02/2016 14:26:44	257854	128204	262039	204298	205032	205032	734	734	526	553	Progress Step
02/02/2016 14:26:44	257854	128151	262039	204295	205032	205032	736	736	527	554	Progress Step
02/02/2016 14:26:45	257854	128100	262039	204294	205032	205032	737	737	527	554	Progress Step
02/02/2016 14:26:46	257854	128049	262039	204294	205032	205032	738	738	527	554	Progress Step
02/02/2016 14:26:47	257854	127998	262039	204292	205032	205032	739	739	527	554	Progress Step
02/02/2016 14:26:48	257854	127954	262039	204299	205032	205032	733	733	527	554	Progress Step
02/02/2016 14:26:49	257854	127932	262039	204328	205032	205032	704	704	497	525	Progress Step
02/02/2016 14:26:49	257854	127879	262039	204325	205032	205032	707	707	499	527	Progress Step
02/02/2016 14:26:50	257854	127795	262039	204290	205032	205032	741	741	532	559	Progress Step
02/02/2016 14:26:51	257854	127742	262039	204288	205032	205032	743	743	532	560	Progress Step
02/02/2016 14:26:51	257854	127721	262039	204317	205032	205032	714	714	502	529	Progress Step
02/02/2016 14:26:52	257854	127635	262039	204282	205032	205032	750	750	536	563	Progress Step
